tx_hash,log_index,block_number,timestamp,timestamp_iso,chain_id,contract_address,token,token_label,amount_raw,n_feasible,anonymity_score,entropy_bits,entropy_norm,subset_sum_explanations,max_weight,weight_top1,weight_top2,weight_top3,is_selected_example,amount_sigma_used,amount_sigma_fraction,time_decay_hours_used,entropy_weight_used,multiplicity_weight_used
7a8c5f1778e10e26f25b79574896b34447e7465f61a6fd898264ffbadc49fa86,3,25565934,1676092765,2023-02-11T05:19:25+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),997500000000000000,68,0.32373160854942307,2.1360219819520956,0.3508887097392722,2,0.3416034770943441,0.3416034770943441,0.2922991146382793,0.17292640869573575,False,4.9875e+16,0.05,96.0,0.7,0.3
c80d35bc5e65d5ae2fd561c4ab50780b1b0faec038c538146c2b59c831692ced,3,25565978,1676092897,2023-02-11T05:21:37+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),1496250000000000000,69,0.049194319766566144,0.0007210077551928845,0.00011803304714493474,1,0.999954571416553,0.999954571416553,4.5420974779116504e-05,5.244394821237467e-09,False,7.48125e+16,0.05,96.0,0.7,0.3
1c2f5595388913cd56471c0a410a4afb36d1c14c2ff5bf96c41a67a6d2003ec0,234,25567941,1676098813,2023-02-11T07:00:13+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),648330213327300000,69,0.11531599426868058,1.0063008160684666,0.1647371346695437,0,0.6672494053292916,0.6672494053292916,0.3176702724274136,0.015079129813762315,False,3.2416510666365e+16,0.05,96.0,0.7,0.3
0119ca13ab4f53f6dcd00c520d69c45dc82d235aa9e9b71326e33caa883e4faf,3,25574338,1676118153,2023-02-11T12:22:33+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),2443875000000000000,70,0.10075527185253581,0.8822251094763157,0.14393610264647974,0,0.7073819774386751,0.7073819774386751,0.29155512649580595,0.001062854085084247,False,1.2219375e+17,0.05,96.0,0.7,0.3
6dcd4646821a321dfb91a652338479bb42ae580cb766f05f3e4bcca5e1f9c049,18,25574463,1676118528,2023-02-11T12:28:48+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),1342492707881591587,71,0.06913662696159385,0.6073896750133307,0.09876660994513407,0,0.868915733724278,0.868915733724278,0.12220011494399596,0.008875124355439436,False,6.712463539407958e+16,0.05,96.0,0.7,0.3
b27f231a4991352666ecfa4362e00df4807dcc605ada4541f0d3ed160b641b7a,5,25608191,1676220430,2023-02-12T16:47:10+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD (0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56),92025762464733706395,23,3.392748446349825e-28,2.1924725426256583e-27,4.8467834947854645e-28,0,1.0,1.0,1e-30,1e-30,False,4.601288123236686e+18,0.05,96.0,0.7,0.3
734c9a658d81f62aee043e8460a404e2d6c2083a4567c8ff465171f224026d5e,28,25608216,1676220509,2023-02-12T16:48:29+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),299250000000000000,72,0.2559287691453783,0.83211840410317,0.1348668588205934,9,0.7595297359415739,0.7595297359415739,0.23524945207474407,0.0052208118963254415,False,1.49625e+16,0.05,96.0,0.7,0.3
e24cc323eb8694e864bb61abedc0ec5b574f2ff794b0a297e73448f2cd79e4e5,52,25611821,1676231473,2023-02-12T19:51:13+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0x55d398326f99059fF775485246999027B3197955,USDT (0x55d398326f99059fF775485246999027B3197955),1095381580736917264782,6,4.756064176784504e-18,1.7563210782873112e-17,6.794377395406435e-18,0,1.0,1.0,2.850927858333574e-19,1.460033466242396e-25,False,5.476907903684587e+19,0.05,96.0,0.7,0.3
1317e0c66176146349845898fbbdf785efc44cb8ae84dfb8caadf6a17522fdbe,18,25611976,1676231988,2023-02-12T19:59:48+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),57960339976907813,73,0.2183258390989731,1.9305694867041585,0.31189405585567587,0,0.43969150554947956,0.43969150554947956,0.3619748607748466,0.06397187313693753,False,2898016998845391.0,0.05,96.0,0.7,0.3
7a5bae530fda57ed22371ab68730ea05e1cc1faa7b7fdf2c068bace6cf9581dd,13,25620332,1676257330,2023-02-13T03:02:10+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),942485529388725000,74,0.17104318824279485,1.5172638584316123,0.2443474117754212,0,0.6956115160535781,0.6956115160535781,0.12337538057839702,0.08418993677582454,False,4.712427646943626e+16,0.05,96.0,0.7,0.3
979e0878003fdc2d81686b362681783a83b569bfbb11eb0db8e68241a9e640ee,16,25626031,1676274532,2023-02-13T07:48:52+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),29925000000000000,74,0.29345648981226846,1.4953080544487165,0.24081154433426655,5,0.43138802803748616,0.43138802803748616,0.3914230182942239,0.17718850141305414,False,1496250000000000.0,0.05,96.0,0.7,0.3
087386c44fff8bc25c23280b1c163d236d83580fbd2b7462612501fe92334279,23,25627935,1676280263,2023-02-13T09:24:23+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),3958346536284262500,75,0.011693491241026952,0.10405233828465507,0.016704987487181362,0,0.9863648695684517,0.9863648695684517,0.01363341967618285,1.591623097154121e-06,False,1.9791732681421312e+17,0.05,96.0,0.7,0.3
04a944ed89d918078d30f88aed5c93d43f23b98dd35321dc9a636092658dd760,33,25631459,1676290919,2023-02-13T12:21:59+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0x1AF3F329e8BE154074D8769D1FFa4eE058B1DBc3,DAI (0x1AF3F329e8BE154074D8769D1FFa4eE058B1DBc3),2892750000000000000000,3,0.4396108298265478,0.9953809716942683,0.6280154711807826,0,0.5399890491027225,0.5399890491027225,0.46001095089727756,1e-30,False,1.446375e+20,0.05,96.0,0.7,0.3
2543394b65386fc39e4efa77f5096025b3f72648afbb5fb181594043c5a221fc,8,25639747,1676315945,2023-02-13T19:19:05+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),3458027497572112500,76,0.08746424323987832,0.7806717882585112,0.12494891891411189,0,0.8061404742462223,0.8061404742462223,0.18326574850716204,0.007578550225871231,False,1.7290137487860563e+17,0.05,96.0,0.7,0.3
733da53b7cae78896843a559175f73253100dabeb2ec5416d1770ec0b05716bd,13,25641051,1676319874,2023-02-13T20:24:34+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),534553822032693750,77,0.03951471039782065,0.353757507543599,0.05644958628260093,0,0.9404229968630106,0.9404229968630106,0.0544330971453586,0.004583955969480844,False,2.672769110163469e+16,0.05,96.0,0.7,0.3
fd4b5949184e80fd497036d4760b14c0fe387af3cb6ec812d6b4a78bae1702fa,3,25652008,1676352985,2023-02-14T05:36:25+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),10482556845206250,78,0.1810980404418147,1.6261057503208394,0.2587114863454496,0,0.5091339677602726,0.5091339677602726,0.32110325810838186,0.10335606100923471,False,524127842260312.5,0.05,96.0,0.7,0.3
a1099acbd166f2bd58040c4b3fff2bed9bf51d3c382864a4f6e1fb3f67b5aabb,12,25653356,1676357087,2023-02-14T06:44:47+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),4488750000000000000,80,0.0028585209841567615,0.02581623445652244,0.004083601405938231,0,0.9977238786763106,0.9977238786763106,0.0015552988130814686,0.0005849026879088066,False,2.244375e+17,0.05,96.0,0.7,0.3
60064242e19ddc63180910416b919416eaa250b3d76bb2e33b35a79002a4fb29,36,25656009,1676365169,2023-02-14T08:59:29+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),698250000000000000,80,0.17967969248600008,0.4195937419866923,0.06637116646834754,6,0.9215937187091764,0.9215937187091764,0.074670109679965,0.0034688838368375613,False,3.49125e+16,0.05,96.0,0.7,0.3
631ae2764e69fd8458fd10809ff093ea6506655728048d017e3f70a6450ce94e,18,25668481,1676402977,2023-02-14T19:29:37+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),11703059708998218750,81,9.421228943695297e-13,8.532739763694762e-12,1.345889849099328e-12,0,0.9999999999998046,0.9999999999998046,1.954321189263742e-13,1.1641877077133203e-19,False,5.851529854499109e+17,0.05,96.0,0.7,0.3
f75f870cd02a70225c0dd36e0c97dd6faff2e46e26572a29fa68125280d259a4,13,25676062,1676425931,2023-02-15T01:52:11+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD (0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56),9639840000000000000000,24,0.07578644796295037,0.49639717424711816,0.10826635423278624,0,0.8911632729370677,0.8911632729370677,0.10883672706272475,2.076751059092626e-13,False,4.81992e+20,0.05,96.0,0.7,0.3
9cc95187d4b13d88f3b571e41d4d2f33104cba5183abfaf23bdedaaf27e2ab28,27,25687431,1676460642,2023-02-15T11:30:42+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),259350000000000000,82,0.22832522391054677,0.35941354996767083,0.056533324415843585,15,0.9447234164755837,0.9447234164755837,0.03722780673024035,0.01798192960555272,False,1.29675e+16,0.05,96.0,0.7,0.3
89b752c35cbbdeee457500c8ba1e52a3f19004580b8a1d6718bed6d0219174b9,12,25694105,1676480910,2023-02-15T17:08:30+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),99750000000000000,82,0.21546343896322656,0.47427218958768297,0.07459981282782661,10,0.9135661620668237,0.9135661620668237,0.07765334785434216,0.005796364900585492,False,4987500000000000.0,0.05,96.0,0.7,0.3
f1c9a2b45916d634f96fd9c3369aa3bbab6890fb421ecab28adc091a94c763ad,43,25721771,1676564769,2023-02-16T16:26:09+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0x55d398326f99059fF775485246999027B3197955,USDT (0x55d398326f99059fF775485246999027B3197955),29391272659932305761,7,1.4909512746932223e-28,5.979470570797253e-28,2.1299303924188892e-28,0,1.0,1.0,1e-30,1e-30,False,1.4695636329966154e+18,0.05,96.0,0.7,0.3
f1c9a2b45916d634f96fd9c3369aa3bbab6890fb421ecab28adc091a94c763ad,46,25721771,1676564769,2023-02-16T16:26:09+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0x55d398326f99059fF775485246999027B3197955,USDT (0x55d398326f99059fF775485246999027B3197955),994896327929227486,7,1.4909512746932223e-28,5.979470570797253e-28,2.1299303924188892e-28,0,1.0,1.0,1e-30,1e-30,False,4.974481639646138e+16,0.05,96.0,0.7,0.3
bb1aceb8c3b0cba088cf16ed64fa7390ae4f3a9c072c81ed12e5ed10da330f3d,20,25723686,1676570629,2023-02-16T18:03:49+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),61734556407492496,84,0.23182856942168587,2.117031147731597,0.3311836706024084,0,0.36301176376158095,0.36301176376158095,0.27493759623420505,0.16596911669475814,False,3086727820374625.0,0.05,96.0,0.7,0.3
db0be78511437b46ceb1464af5328b543bce192cd70b9fd5b20eb2bb83d0cacb,15,25726299,1676578605,2023-02-16T20:16:45+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0x1AF3F329e8BE154074D8769D1FFa4eE058B1DBc3,DAI (0x1AF3F329e8BE154074D8769D1FFa4eE058B1DBc3),1995000000000000000,4,1.0464073498895192e-28,2.9897352853986264e-28,1.4948676426993132e-28,0,1.0,1.0,1e-30,1e-30,False,9.975e+16,0.05,96.0,0.7,0.3
c9b9d95b2038c667a2a83e5beace3e7e6d2a7c653dd7c4d6b87670c5163c8173,5,25726362,1676578794,2023-02-16T20:19:54+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0x1AF3F329e8BE154074D8769D1FFa4eE058B1DBc3,DAI (0x1AF3F329e8BE154074D8769D1FFa4eE058B1DBc3),989974305749100000,4,1.0464073498895192e-28,2.9897352853986264e-28,1.4948676426993132e-28,0,1.0,1.0,1e-30,1e-30,False,4.949871528745501e+16,0.05,96.0,0.7,0.3
663eb3f7f0a7095cc57b12fdc24ad340e5709fbc2f966ee67de38291a1ce1fcf,8,25745875,1676638100,2023-02-17T12:48:20+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),15169194668250000,87,0.12669548145154058,1.1661311831023238,0.18099354493077227,0,0.7187653469796113,0.7187653469796113,0.17750939866420729,0.09563259967652446,False,758459733412500.0,0.05,96.0,0.7,0.3
0ffbced1308137583c63d93bcb365122f26765d27cef2ffeef7d53352c713eb3,81,25753439,1676660929,2023-02-17T19:08:49+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),997500000000000000,87,0.3000741947568142,2.082674758805877,0.32324895603193965,2,0.5151070441297312,0.5151070441297312,0.2240406248711797,0.09544872492961701,False,4.9875e+16,0.05,96.0,0.7,0.3
25cbeaad8c1b8f5c18c2498c13b8e23ee00912dae86d4ca3736f8b0b1ea876fa,9,25753895,1676662309,2023-02-17T19:31:49+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),1097250000000000000,87,0.36989688330097303,1.9809232713321592,0.30745625390141845,9,0.545208346674563,0.545208346674563,0.19078655313193013,0.14057859355474583,False,5.48625e+16,0.05,96.0,0.7,0.3
99b720742048e90dd01fcf3028696d0c9401ddee4f70546fa3a2d967a8e5575c,5,25776139,1676730047,2023-02-18T14:20:47+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),349125000000000000,87,0.3343973500697679,1.4034800756835792,0.2178321254233969,14,0.5680679792800347,0.5680679792800347,0.2710715972093937,0.16028935917571718,False,1.745625e+16,0.05,96.0,0.7,0.3
e62b76ad591eba0bfe6f79e49b585201ef76f29a07d41693155f0256e29a120f,6,25790796,1676774660,2023-02-19T02:44:20+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD (0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56),397301122161080239493,28,0.0004963944204665426,0.003409063086445379,0.0007091348863807751,0,0.9997647463265253,0.9997647463265253,0.00012742550070025648,0.00010782817277429724,False,1.9865056108054016e+19,0.05,96.0,0.7,0.3
e62b76ad591eba0bfe6f79e49b585201ef76f29a07d41693155f0256e29a120f,9,25790796,1676774660,2023-02-19T02:44:20+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD (0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56),110270709762261460076,28,0.1452901927289117,0.9978021759171879,0.20755741818415957,0,0.5398504673740997,0.5398504673740997,0.45996138203667775,0.00018815058909612336,False,5.513535488113073e+18,0.05,96.0,0.7,0.3
16baf4a2eac8b616a2f104dd3da98cad4629bd7af21a8eee124e777e450c5116,7,25790892,1676774948,2023-02-19T02:49:08+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),20269470503625427,88,0.01768762716653117,0.16321716882594212,0.025268038809330245,0,0.9760240289812817,0.9760240289812817,0.023975967047618157,3.6133248563749333e-09,False,1013473525181271.5,0.05,96.0,0.7,0.3
d749440e19fed0cf61c4979aa7d5da8357f8cfdce3ffc7ed010f3d2947cb3e1a,16,25802794,1676811105,2023-02-19T12:51:45+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),24160494836362500,89,0.11210776209096493,1.0371142612046986,0.16015394584423562,0,0.5669329394444581,0.5669329394444581,0.4263749597923467,0.006667836333929922,False,1208024741818125.0,0.05,96.0,0.7,0.3
751e60e991e0e9de98dbcb0960b0772b6449e2726d4515ca2a78d9d3b0e29083,44,25802987,1676811710,2023-02-19T13:01:50+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),1184118759805376953,90,0.08718469684683569,0.8085574916824205,0.124549566924051,0,0.8525712337255239,0.8525712337255239,0.08799869714743211,0.0484530132917502,False,5.9205937990268856e+16,0.05,96.0,0.7,0.3
f2f65a19ba384d01f7d443bd338d290ff35ab2b4b548c46e2de14e05447cc927,19,25805805,1676820308,2023-02-19T15:25:08+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD (0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56),2144625000000000000000,29,0.03529854028008115,0.24497091119482756,0.05042648611440164,0,0.9658501721717156,0.9658501721717156,0.023838305430630962,0.010311520844969627,False,1.0723125000000001e+20,0.05,96.0,0.7,0.3
599f90ff02b321044023c1c9833974e20418905d43504bb89f4ae030404140c0,11,25806428,1676822248,2023-02-19T15:57:28+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),1283290822778737500,91,0.13874958694935266,1.2899340261125434,0.1982136956419324,0,0.6024609331950429,0.6024609331950429,0.3257507377892157,0.06282982280984972,False,6.416454113893687e+16,0.05,96.0,0.7,0.3
2a8a3477c6764e5cfd5e4919a511e0428166a2bc1c044a8ecce24385b228f58d,23,25829397,1676892080,2023-02-20T11:21:20+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),36407706455400000,94,0.16475399176514255,1.5427066824188467,0.23536284537877508,0,0.458529271994513,0.458529271994513,0.39368653809334897,0.13313647438548276,False,1820385322770000.0,0.05,96.0,0.7,0.3
c121189b1180949adda37e73405becf3c4f5ac833417c3a26e1768d024bd763c,42,25834045,1676906198,2023-02-20T15:16:38+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0x55d398326f99059fF775485246999027B3197955,USDT (0x55d398326f99059fF775485246999027B3197955),3012450000000000000000,8,1.8204265747139312e-09,7.80182817734542e-09,2.6006093924484734e-09,0,0.9999999997666897,0.9999999997666897,2.3331016031223435e-10,7.456795792733437e-21,False,1.5062250000000002e+20,0.05,96.0,0.7,0.3
04677422c6286c2f5833fcf60f16e0a7dafc114c83a38e3b6606445a7dbe3e7d,13,25836019,1676912164,2023-02-20T16:56:04+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),60678465226050000,94,0.24370209498296108,2.281952907008288,0.3481458499756587,0,0.3543388379759714,0.3543388379759714,0.30272219842168496,0.12709824014755222,False,3033923261302500.0,0.05,96.0,0.7,0.3
5d9fae97537465e6e21ab9fdd1d4386766f6527a8e33c8021edd4ad791516d91,36,25836081,1676912350,2023-02-20T16:59:10+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbF7c81FFF98BbE61B40Ed186e4AfD6DDd01337fe,0xbF7c81FFF98BbE61B40Ed186e4AfD6DDd01337fe,5075303787933944013,1,0.0,-0.0,0.0,0,1.0,1.0,0.0,0.0,False,2.537651893966972e+17,0.05,96.0,0.7,0.3
5d9fae97537465e6e21ab9fdd1d4386766f6527a8e33c8021edd4ad791516d91,39,25836081,1676912350,2023-02-20T16:59:10+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD (0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56),642558706451386651929,30,0.12376555771732389,0.8675772160333999,0.176807939596177,0,0.7132371758483254,0.7132371758483254,0.28649572007221125,0.00026710407946345534,False,3.212793532256933e+19,0.05,96.0,0.7,0.3
32c2e886c625f6a843616cb8791f03f66e3f185004f8d875295c25bb00fc34b2,15,25839023,1676921448,2023-02-20T19:30:48+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),185655477690900000,95,0.05964413456238826,0.5597905027982175,0.08520590651769752,0,0.9010299423808767,0.9010299423808767,0.06264789075348497,0.0363066903376256,False,9282773884545000.0,0.05,96.0,0.7,0.3
8d0e9688e91047d3f26f9cb3847b1f0ae54aacb95601c2b2b7eb92da59ce526d,13,25851376,1676958793,2023-02-21T05:53:13+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),1995000000000000000,96,3.379391219062273e-06,3.179023493255917e-05,4.827701741517533e-06,0,0.9999984782736786,0.9999984782736786,1.4984884218635685e-06,2.0679190053095232e-08,False,9.975e+16,0.05,96.0,0.7,0.3
f11b97ec640422f1e92ee8416234f1fc6c8f6c08043067e66104d3452483afcf,57,25861162,1676988624,2023-02-21T14:10:24+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD (0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56),994507500000000000000,30,0.2010544774606144,1.4093604637949624,0.287220682086592,0,0.5468789603547197,0.5468789603547197,0.3024680466928358,0.1506529895931042,False,4.9725375e+19,0.05,96.0,0.7,0.3
52219173e4a6e5a5da4110964be5fb37f1f32e1bb27d255cf14de8aa4727ab4f,38,25861194,1676988720,2023-02-21T14:12:00+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD (0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56),1992007500000000000000,30,0.015788210485617526,0.11067288793337779,0.02255458640802504,0,0.9863146536109371,0.9863146536109371,0.012343799892208891,0.0013413018702729054,False,9.9600375e+19,0.05,96.0,0.7,0.3
09bcf827ce20a0b68db88406add71cf8751d2c62950648ec1f403284a23680b4,58,25861222,1676988810,2023-02-21T14:13:30+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD (0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56),498750000000000000000,30,0.06113852831574527,9.945982227151897e-08,2.0269419163437584e-08,1,0.9999999966422048,0.9999999966422048,3.3483733953856337e-09,9.337174285221615e-12,False,2.49375e+19,0.05,96.0,0.7,0.3
8a27c39964292d76ba4002eb249aef8ef975e8dc90c7657e1f5b47bb9971fbef,12,25861334,1676989146,2023-02-21T14:19:06+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,BUSD (0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56),10860780000000000000000,30,0.0005251514422158626,0.0036812295329703808,0.0007502163460226609,0,0.999722312737379,0.999722312737379,0.00027768726262092716,1.1897719691080115e-18,False,5.43039e+20,0.05,96.0,0.7,0.3
0f27a83c172a27474375904508d6ec93bec16d71e576d8adf97de740346e9d13,18,25861360,1676989224,2023-02-21T14:20:24+00:00,56,0x590162bf4b50f6576a459b75309ee21d92178a10,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,WBNB (0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c),34380767143104321888,97,6.046970078413871e-20,5.701353639549287e-19,8.638528683448387e-20,0,1.0,1.0,8.552350734597413e-21,1e-30,False,1.7190383571552164e+18,0.05,96.0,0.7,0.3
